location_id,on_date,min_temp_c,max_temp_c,precip_mm,conditions,source
169,2025-10-21,19.1,35.7,0.0,Cloudy,Open-Meteo
169,2025-10-22,18.9,36.0,0.0,Cloudy,Open-Meteo
169,2025-10-23,20.1,34.9,0.0,Cloudy,Open-Meteo
169,2025-10-24,18.8,35.1,0.0,Cloudy,Open-Meteo
169,2025-10-25,17.9,35.7,0.0,Cloudy,Open-Meteo
169,2025-10-26,19.5,34.9,0.0,Cloudy,Open-Meteo
170,2025-10-20,15.9,19.3,21.7,Light rain,Open-Meteo
170,2025-10-21,16.0,17.4,1.4,Light drizzle,Open-Meteo
170,2025-10-22,14.1,20.2,0.0,Cloudy,Open-Meteo
170,2025-10-23,14.5,22.4,0.0,Cloudy,Open-Meteo
170,2025-10-24,14.8,18.5,4.0,Moderate drizzle,Open-Meteo
170,2025-10-25,14.8,19.0,1.3,Light drizzle,Open-Meteo
170,2025-10-26,14.0,19.4,2.1,Light drizzle,Open-Meteo
171,2025-10-20,9.0,13.8,4.5,Unknown,Open-Meteo
171,2025-10-21,8.7,13.5,1.1,Moderate drizzle,Open-Meteo
171,2025-10-22,8.9,16.7,0.0,Mainly clear,Open-Meteo
171,2025-10-23,9.6,17.5,0.0,Clear,Open-Meteo
171,2025-10-24,11.3,18.6,0.0,Cloudy,Open-Meteo
171,2025-10-25,11.9,17.0,3.0,Moderate drizzle,Open-Meteo
171,2025-10-26,10.2,17.5,0.1,Light drizzle,Open-Meteo
172,2025-10-20,2.8,10.3,0.0,Cloudy,Open-Meteo
172,2025-10-21,4.2,11.6,0.0,Cloudy,Open-Meteo
172,2025-10-22,6.1,12.6,0.2,Light drizzle,Open-Meteo
172,2025-10-23,6.7,13.4,0.5,Light drizzle,Open-Meteo
172,2025-10-24,8.1,15.2,0.0,Cloudy,Open-Meteo
172,2025-10-25,7.4,17.2,0.0,Cloudy,Open-Meteo
172,2025-10-26,4.4,13.7,0.0,Clear,Open-Meteo
173,2025-10-20,25.7,30.8,0.0,Cloudy,Open-Meteo
173,2025-10-21,24.6,30.4,1.0,Light drizzle,Open-Meteo
173,2025-10-22,25.7,31.1,0.2,Light drizzle,Open-Meteo
173,2025-10-23,25.5,31.6,0.1,Light drizzle,Open-Meteo
173,2025-10-24,26.1,31.4,0.0,Cloudy,Open-Meteo
173,2025-10-25,24.8,31.3,0.0,Cloudy,Open-Meteo
173,2025-10-26,25.0,30.6,0.0,Cloudy,Open-Meteo
174,2025-10-20,10.7,16.1,0.1,Light drizzle,Open-Meteo
174,2025-10-21,10.8,13.7,0.0,Cloudy,Open-Meteo
174,2025-10-22,10.4,17.2,0.0,Cloudy,Open-Meteo
174,2025-10-23,10.9,17.9,0.0,Cloudy,Open-Meteo
174,2025-10-24,12.3,18.7,0.0,Cloudy,Open-Meteo
174,2025-10-25,13.3,19.2,0.4,Light drizzle,Open-Meteo
174,2025-10-26,13.1,18.7,0.0,Cloudy,Open-Meteo
175,2025-10-20,-4.8,5.4,0.0,Clear,Open-Meteo
175,2025-10-21,-2.5,7.7,0.0,Cloudy,Open-Meteo
175,2025-10-22,-1.0,4.0,1.4,Snow fall,Open-Meteo
175,2025-10-23,-2.0,7.4,0.0,Cloudy,Open-Meteo
175,2025-10-24,-1.0,8.9,0.0,Cloudy,Open-Meteo
175,2025-10-25,-1.5,13.4,0.0,Clear,Open-Meteo
175,2025-10-26,-3.9,6.0,0.0,Clear,Open-Meteo
176,2025-10-20,20.2,29.3,0.0,Cloudy,Open-Meteo
176,2025-10-21,17.8,23.4,0.4,Light drizzle,Open-Meteo
176,2025-10-22,15.7,19.7,4.5,Unknown,Open-Meteo
176,2025-10-23,17.4,20.9,0.0,Cloudy,Open-Meteo
176,2025-10-24,19.6,24.2,0.0,Cloudy,Open-Meteo
176,2025-10-25,21.2,27.2,0.0,Cloudy,Open-Meteo
176,2025-10-26,18.7,28.4,0.0,Partly cloudy,Open-Meteo
177,2025-10-20,4.3,9.4,0.0,Cloudy,Open-Meteo
177,2025-10-21,5.4,10.8,0.0,Cloudy,Open-Meteo
177,2025-10-22,6.2,8.8,0.8,Light drizzle,Open-Meteo
177,2025-10-23,6.9,11.8,0.0,Cloudy,Open-Meteo
177,2025-10-24,6.5,14.3,0.0,Cloudy,Open-Meteo
177,2025-10-25,7.1,15.9,0.0,Cloudy,Open-Meteo
177,2025-10-26,3.2,13.9,0.0,Clear,Open-Meteo
178,2025-10-20,17.6,20.6,9.5,Unknown,Open-Meteo
178,2025-10-21,17.3,20.3,2.8,Moderate drizzle,Open-Meteo
178,2025-10-22,15.9,20.0,1.1,Moderate drizzle,Open-Meteo
178,2025-10-23,16.5,20.7,0.8,Light drizzle,Open-Meteo
178,2025-10-24,17.7,21.7,0.3,Light drizzle,Open-Meteo
178,2025-10-25,16.4,21.7,0.0,Cloudy,Open-Meteo
178,2025-10-26,14.0,20.1,0.1,Light drizzle,Open-Meteo
179,2025-10-20,-3.0,4.1,0.0,Clear,Open-Meteo
179,2025-10-21,-3.4,6.0,0.0,Clear,Open-Meteo
179,2025-10-22,-5.8,6.3,0.0,Clear,Open-Meteo
179,2025-10-23,-3.5,5.6,0.0,Clear,Open-Meteo
179,2025-10-24,-3.3,6.6,0.0,Cloudy,Open-Meteo
179,2025-10-25,-2.2,6.8,0.0,Cloudy,Open-Meteo
179,2025-10-26,-2.8,3.9,0.1,Snow fall,Open-Meteo
180,2025-10-20,16.6,30.9,0.0,Clear,Open-Meteo
180,2025-10-21,16.6,31.9,0.0,Clear,Open-Meteo
180,2025-10-22,20.3,32.0,0.4,Light drizzle,Open-Meteo
180,2025-10-23,17.9,31.0,0.0,Clear,Open-Meteo
180,2025-10-24,16.1,28.2,0.0,Clear,Open-Meteo
180,2025-10-25,15.7,29.1,0.0,Clear,Open-Meteo
180,2025-10-26,16.3,30.3,0.0,Partly cloudy,Open-Meteo
181,2025-10-20,15.3,26.0,0.0,Partly cloudy,Open-Meteo
181,2025-10-21,12.8,23.7,0.0,Cloudy,Open-Meteo
181,2025-10-22,13.8,22.4,0.0,Cloudy,Open-Meteo
181,2025-10-23,14.9,20.9,0.0,Cloudy,Open-Meteo
181,2025-10-24,16.0,23.0,0.0,Cloudy,Open-Meteo
181,2025-10-25,16.5,24.8,0.0,Cloudy,Open-Meteo
181,2025-10-26,15.7,27.3,0.0,Cloudy,Open-Meteo
182,2025-10-20,-4.5,5.4,0.0,Clear,Open-Meteo
182,2025-10-21,-6.1,6.2,0.0,Clear,Open-Meteo
182,2025-10-22,-4.2,7.3,0.0,Cloudy,Open-Meteo
182,2025-10-23,-4.7,7.2,0.0,Mainly clear,Open-Meteo
182,2025-10-24,-1.9,11.1,0.0,Mainly clear,Open-Meteo
182,2025-10-25,-2.0,11.4,0.0,Mainly clear,Open-Meteo
182,2025-10-26,-3.5,3.9,0.0,Clear,Open-Meteo
183,2025-10-20,9.0,12.6,15.8,Light rain,Open-Meteo
183,2025-10-21,9.7,14.0,0.0,Cloudy,Open-Meteo
183,2025-10-22,8.9,17.2,0.0,Cloudy,Open-Meteo
183,2025-10-23,11.1,19.5,0.0,Cloudy,Open-Meteo
183,2025-10-24,13.0,18.8,0.1,Light drizzle,Open-Meteo
183,2025-10-25,10.6,15.6,1.3,Moderate drizzle,Open-Meteo
183,2025-10-26,10.6,19.0,0.0,Cloudy,Open-Meteo
184,2025-10-20,14.6,24.9,0.0,Clear,Open-Meteo
184,2025-10-21,17.7,26.9,0.4,Light drizzle,Open-Meteo
184,2025-10-22,17.3,27.8,0.0,Clear,Open-Meteo
184,2025-10-23,19.4,29.5,0.0,Clear,Open-Meteo
184,2025-10-24,16.6,25.5,0.0,Clear,Open-Meteo
184,2025-10-25,16.1,25.0,0.0,Clear,Open-Meteo
184,2025-10-26,16.1,25.0,0.0,Clear,Open-Meteo
185,2025-10-20,4.7,11.1,0.1,Light drizzle,Open-Meteo
185,2025-10-21,6.3,13.4,0.0,Cloudy,Open-Meteo
185,2025-10-22,7.6,13.4,0.0,Cloudy,Open-Meteo
185,2025-10-23,8.0,14.6,0.0,Cloudy,Open-Meteo
185,2025-10-24,6.9,13.0,1.6,Light drizzle,Open-Meteo
185,2025-10-25,6.6,14.3,0.0,Cloudy,Open-Meteo
185,2025-10-26,2.8,18.1,0.0,Cloudy,Open-Meteo
186,2025-10-20,6.3,8.9,12.0,Light rain,Open-Meteo
186,2025-10-21,6.5,13.3,0.0,Cloudy,Open-Meteo
186,2025-10-22,9.6,14.0,0.0,Cloudy,Open-Meteo
186,2025-10-23,10.0,13.0,2.7,Moderate drizzle,Open-Meteo
186,2025-10-24,9.0,10.4,6.2,Moderate drizzle,Open-Meteo
186,2025-10-25,8.2,15.7,1.0,Moderate drizzle,Open-Meteo
186,2025-10-26,7.4,18.8,0.0,Cloudy,Open-Meteo
187,2025-10-20,9.1,16.2,5.4,Unknown,Open-Meteo
187,2025-10-21,8.7,13.7,1.1,Moderate drizzle,Open-Meteo
187,2025-10-22,9.1,17.3,0.0,Mainly clear,Open-Meteo
187,2025-10-23,9.4,18.0,0.0,Mainly clear,Open-Meteo
187,2025-10-24,12.1,19.7,0.0,Cloudy,Open-Meteo
187,2025-10-25,12.2,18.4,4.8,Light rain,Open-Meteo
187,2025-10-26,9.4,17.9,0.0,Cloudy,Open-Meteo
188,2025-10-20,21.9,30.3,0.5,Light drizzle,Open-Meteo
188,2025-10-21,23.3,30.7,0.1,Light drizzle,Open-Meteo
188,2025-10-22,23.3,30.6,1.0,Light drizzle,Open-Meteo
188,2025-10-23,23.0,31.6,2.4,Light rain,Open-Meteo
188,2025-10-24,22.7,30.7,2.8,Light rain,Open-Meteo
188,2025-10-25,22.5,30.9,0.4,Light drizzle,Open-Meteo
188,2025-10-26,23.3,32.0,5.1,Moderate rain,Open-Meteo
189,2025-10-20,11.9,16.8,0.1,Light drizzle,Open-Meteo
189,2025-10-21,10.8,14.3,0.0,Cloudy,Open-Meteo
189,2025-10-22,11.2,16.7,0.0,Cloudy,Open-Meteo
189,2025-10-23,12.7,20.6,0.0,Cloudy,Open-Meteo
189,2025-10-24,13.1,20.8,0.0,Cloudy,Open-Meteo
189,2025-10-25,13.7,21.4,0.0,Cloudy,Open-Meteo
189,2025-10-26,13.0,21.0,0.0,Cloudy,Open-Meteo
190,2025-10-20,4.8,7.4,0.3,Light drizzle,Open-Meteo
190,2025-10-21,6.3,10.7,0.6,Light drizzle,Open-Meteo
190,2025-10-22,6.3,11.0,1.0,Light drizzle,Open-Meteo
190,2025-10-23,7.4,12.7,0.0,Cloudy,Open-Meteo
190,2025-10-24,5.0,12.8,0.2,Light drizzle,Open-Meteo
190,2025-10-25,3.8,13.2,0.0,Cloudy,Open-Meteo
190,2025-10-26,1.3,13.1,0.0,Clear,Open-Meteo
191,2025-10-20,19.4,27.1,0.0,Cloudy,Open-Meteo
191,2025-10-21,16.9,21.9,0.0,Cloudy,Open-Meteo
191,2025-10-22,16.8,18.9,0.1,Light drizzle,Open-Meteo
191,2025-10-23,17.6,23.4,0.0,Cloudy,Open-Meteo
191,2025-10-24,18.9,24.9,0.0,Cloudy,Open-Meteo
191,2025-10-25,20.3,26.9,0.0,Cloudy,Open-Meteo
191,2025-10-26,18.2,27.7,0.0,Mainly clear,Open-Meteo
192,2025-10-20,19.3,28.7,0.2,Light drizzle,Open-Meteo
192,2025-10-21,17.0,22.4,0.9,Light drizzle,Open-Meteo
192,2025-10-22,16.5,19.6,0.4,Light drizzle,Open-Meteo
192,2025-10-23,16.8,24.1,0.0,Cloudy,Open-Meteo
192,2025-10-24,17.8,27.8,0.0,Cloudy,Open-Meteo
192,2025-10-25,19.7,30.2,0.0,Cloudy,Open-Meteo
192,2025-10-26,18.2,30.4,0.0,Mainly clear,Open-Meteo
193,2025-10-20,9.9,13.7,3.6,Light drizzle,Open-Meteo
193,2025-10-21,9.2,11.9,0.1,Light drizzle,Open-Meteo
193,2025-10-22,10.2,15.6,0.0,Cloudy,Open-Meteo
193,2025-10-23,11.6,17.5,0.0,Cloudy,Open-Meteo
193,2025-10-24,12.7,18.2,0.0,Cloudy,Open-Meteo
193,2025-10-25,11.2,17.8,0.1,Light drizzle,Open-Meteo
193,2025-10-26,12.0,18.1,0.1,Light drizzle,Open-Meteo
194,2025-10-20,17.6,26.8,0.0,Cloudy,Open-Meteo
194,2025-10-21,15.0,24.6,0.0,Cloudy,Open-Meteo
194,2025-10-22,15.9,22.6,0.0,Cloudy,Open-Meteo
194,2025-10-23,15.6,18.7,1.8,Moderate drizzle,Open-Meteo
194,2025-10-24,16.4,22.9,0.0,Cloudy,Open-Meteo
194,2025-10-25,17.9,26.7,0.0,Cloudy,Open-Meteo
194,2025-10-26,16.7,26.8,0.0,Cloudy,Open-Meteo
195,2025-10-20,-2.8,3.4,0.0,Cloudy,Open-Meteo
195,2025-10-21,-2.5,5.8,0.0,Clear,Open-Meteo
195,2025-10-22,-4.3,7.0,0.0,Clear,Open-Meteo
195,2025-10-23,-3.8,4.7,0.0,Clear,Open-Meteo
195,2025-10-24,-0.9,6.5,0.0,Cloudy,Open-Meteo
195,2025-10-25,-1.7,8.7,0.0,Cloudy,Open-Meteo
195,2025-10-26,-3.2,3.8,0.0,Cloudy,Open-Meteo
196,2025-10-20,10.0,14.3,0.6,Light drizzle,Open-Meteo
196,2025-10-21,10.0,11.7,0.2,Light drizzle,Open-Meteo
196,2025-10-22,10.7,16.6,0.0,Cloudy,Open-Meteo
196,2025-10-23,12.7,18.7,0.0,Cloudy,Open-Meteo
196,2025-10-24,12.9,20.0,0.0,Cloudy,Open-Meteo
196,2025-10-25,11.5,20.1,0.0,Cloudy,Open-Meteo
196,2025-10-26,12.7,20.1,0.0,Cloudy,Open-Meteo
197,2025-10-20,21.3,29.7,2.2,Light rain,Open-Meteo
197,2025-10-21,21.9,32.7,0.0,Cloudy,Open-Meteo
197,2025-10-22,22.9,32.4,0.0,Cloudy,Open-Meteo
197,2025-10-23,22.1,31.6,0.4,Light drizzle,Open-Meteo
197,2025-10-24,21.4,32.2,0.7,Light drizzle,Open-Meteo
197,2025-10-25,22.3,32.6,0.1,Light drizzle,Open-Meteo
197,2025-10-26,22.6,33.3,0.0,Mainly clear,Open-Meteo
198,2025-10-20,14.3,21.0,3.1,Moderate drizzle,Open-Meteo
198,2025-10-21,12.5,15.5,1.8,Moderate drizzle,Open-Meteo
198,2025-10-22,11.7,13.0,24.2,Light rain,Open-Meteo
198,2025-10-23,11.8,17.2,0.0,Cloudy,Open-Meteo
198,2025-10-24,12.5,16.1,5.3,Moderate drizzle,Open-Meteo
198,2025-10-25,12.3,14.9,14.2,Moderate rain,Open-Meteo
198,2025-10-26,14.5,18.5,11.4,Moderate rain,Open-Meteo
199,2025-10-20,-4.5,2.0,0.0,Cloudy,Open-Meteo
199,2025-10-21,-5.2,5.1,0.0,Clear,Open-Meteo
199,2025-10-22,-5.1,6.4,0.0,Mainly clear,Open-Meteo
199,2025-10-23,-5.4,4.5,0.0,Clear,Open-Meteo
199,2025-10-24,-2.2,5.9,0.0,Cloudy,Open-Meteo
199,2025-10-25,-3.0,7.2,0.0,Cloudy,Open-Meteo
199,2025-10-26,-4.3,3.4,0.0,Cloudy,Open-Meteo
200,2025-10-20,3.7,11.9,0.0,Cloudy,Open-Meteo
200,2025-10-21,4.8,13.2,0.0,Partly cloudy,Open-Meteo
200,2025-10-22,7.3,14.2,0.0,Cloudy,Open-Meteo
200,2025-10-23,8.1,14.6,0.0,Cloudy,Open-Meteo
200,2025-10-24,8.5,15.4,0.0,Cloudy,Open-Meteo
200,2025-10-25,9.3,16.7,0.0,Cloudy,Open-Meteo
200,2025-10-26,4.0,14.3,0.0,Cloudy,Open-Meteo
201,2025-10-20,7.7,12.9,0.0,Cloudy,Open-Meteo
201,2025-10-21,5.5,14.2,0.0,Mainly clear,Open-Meteo
201,2025-10-22,7.2,15.8,0.0,Cloudy,Open-Meteo
201,2025-10-23,7.3,16.5,0.0,Cloudy,Open-Meteo
201,2025-10-24,8.4,15.7,0.3,Light drizzle,Open-Meteo
201,2025-10-25,7.8,11.8,4.1,Moderate drizzle,Open-Meteo
201,2025-10-26,6.1,15.6,0.0,Cloudy,Open-Meteo
202,2025-10-20,6.7,15.3,2.0,Moderate drizzle,Open-Meteo
202,2025-10-21,9.6,16.3,4.1,Moderate rain,Open-Meteo
202,2025-10-22,6.5,10.7,3.2,Moderate drizzle,Open-Meteo
202,2025-10-23,5.9,11.2,0.3,Light drizzle,Open-Meteo
202,2025-10-24,3.7,10.2,0.0,Cloudy,Open-Meteo
202,2025-10-25,2.1,11.9,0.0,Cloudy,Open-Meteo
202,2025-10-26,2.5,11.0,0.0,Cloudy,Open-Meteo
203,2025-10-20,22.4,28.6,3.8,Moderate drizzle,Open-Meteo
203,2025-10-21,20.8,25.4,0.7,Light drizzle,Open-Meteo
203,2025-10-22,20.0,26.4,0.9,Moderate drizzle,Open-Meteo
203,2025-10-23,20.5,25.3,3.2,Unknown,Open-Meteo
203,2025-10-24,22.1,28.7,0.0,Cloudy,Open-Meteo
203,2025-10-25,23.3,30.7,0.0,Cloudy,Open-Meteo
203,2025-10-26,21.6,31.8,0.0,Cloudy,Open-Meteo
204,2025-10-20,7.3,24.4,0.0,Cloudy,Open-Meteo
204,2025-10-21,11.9,27.5,0.0,Cloudy,Open-Meteo
204,2025-10-22,11.7,27.5,0.0,Partly cloudy,Open-Meteo
204,2025-10-23,10.9,22.6,0.0,Partly cloudy,Open-Meteo
204,2025-10-24,10.3,25.6,0.0,Clear,Open-Meteo
204,2025-10-25,10.0,24.0,0.0,Cloudy,Open-Meteo
204,2025-10-26,10.4,26.5,0.0,Partly cloudy,Open-Meteo
205,2025-10-20,15.1,19.6,23.8,Unknown,Open-Meteo
205,2025-10-21,9.6,14.6,5.4,Light rain,Open-Meteo
205,2025-10-22,8.8,13.9,2.9,Moderate drizzle,Open-Meteo
205,2025-10-23,8.1,12.0,7.3,Moderate rain,Open-Meteo
205,2025-10-24,5.8,9.8,0.1,Light drizzle,Open-Meteo
205,2025-10-25,4.8,9.0,0.0,Cloudy,Open-Meteo
205,2025-10-26,3.7,9.4,0.0,Cloudy,Open-Meteo
206,2025-10-20,18.5,25.9,7.8,Moderate rain,Open-Meteo
206,2025-10-21,17.9,23.9,18.7,Moderate rain,Open-Meteo
206,2025-10-22,18.3,21.8,2.3,Moderate drizzle,Open-Meteo
206,2025-10-23,18.9,24.5,2.9,Light rain,Open-Meteo
206,2025-10-24,19.8,26.3,0.6,Moderate drizzle,Open-Meteo
206,2025-10-25,21.5,27.2,0.0,Cloudy,Open-Meteo
206,2025-10-26,20.4,26.7,0.0,Cloudy,Open-Meteo
207,2025-10-20,10.4,17.6,0.2,Light drizzle,Open-Meteo
207,2025-10-21,10.6,13.2,0.0,Cloudy,Open-Meteo
207,2025-10-22,9.8,17.8,0.0,Cloudy,Open-Meteo
207,2025-10-23,10.8,18.8,0.0,Cloudy,Open-Meteo
207,2025-10-24,12.2,19.4,0.0,Cloudy,Open-Meteo
207,2025-10-25,13.7,18.6,0.3,Light drizzle,Open-Meteo
207,2025-10-26,11.7,18.1,0.0,Cloudy,Open-Meteo
208,2025-10-20,23.7,27.3,8.0,Unknown,Open-Meteo
208,2025-10-21,23.8,30.6,3.5,Unknown,Open-Meteo
208,2025-10-22,22.9,27.8,6.7,Unknown,Open-Meteo
208,2025-10-23,23.2,30.8,5.8,Moderate drizzle,Open-Meteo
208,2025-10-24,23.5,29.4,5.3,Moderate rain,Open-Meteo
208,2025-10-25,24.0,30.2,9.2,Moderate rain,Open-Meteo
208,2025-10-26,24.3,32.4,3.1,Light rain,Open-Meteo
209,2025-10-20,-0.3,6.3,0.9,Light drizzle,Open-Meteo
209,2025-10-21,5.1,11.3,0.4,Light drizzle,Open-Meteo
209,2025-10-22,3.2,11.4,0.7,Light drizzle,Open-Meteo
209,2025-10-23,4.5,13.2,0.1,Light drizzle,Open-Meteo
209,2025-10-24,2.7,13.3,0.1,Light drizzle,Open-Meteo
209,2025-10-25,-0.3,13.7,0.4,Light drizzle,Open-Meteo
209,2025-10-26,-1.1,9.7,0.0,Clear,Open-Meteo
210,2025-10-20,14.8,21.9,0.0,Cloudy,Open-Meteo
210,2025-10-21,12.4,18.0,4.4,Moderate drizzle,Open-Meteo
210,2025-10-22,12.8,18.2,0.0,Cloudy,Open-Meteo
210,2025-10-23,13.1,21.2,0.0,Cloudy,Open-Meteo
210,2025-10-24,13.5,23.8,0.0,Cloudy,Open-Meteo
210,2025-10-25,15.4,22.7,0.0,Cloudy,Open-Meteo
210,2025-10-26,14.0,21.3,0.0,Cloudy,Open-Meteo
211,2025-10-20,16.0,22.6,2.8,Unknown,Open-Meteo
211,2025-10-21,15.1,19.0,11.8,Light rain,Open-Meteo
211,2025-10-22,15.0,19.1,2.3,Unknown,Open-Meteo
211,2025-10-23,14.6,23.5,0.0,Mainly clear,Open-Meteo
211,2025-10-24,14.5,24.9,0.0,Mainly clear,Open-Meteo
211,2025-10-25,16.2,26.3,0.0,Cloudy,Open-Meteo
211,2025-10-26,15.1,25.6,0.0,Cloudy,Open-Meteo
212,2025-10-20,11.9,17.6,0.1,Light drizzle,Open-Meteo
212,2025-10-21,11.7,14.0,0.4,Light drizzle,Open-Meteo
212,2025-10-22,10.4,17.8,0.0,Cloudy,Open-Meteo
212,2025-10-23,11.6,18.7,0.0,Cloudy,Open-Meteo
212,2025-10-24,12.3,19.8,0.0,Cloudy,Open-Meteo
212,2025-10-25,13.1,19.4,2.1,Moderate drizzle,Open-Meteo
212,2025-10-26,11.1,17.7,0.0,Cloudy,Open-Meteo
213,2025-10-20,4.8,12.5,0.0,Cloudy,Open-Meteo
213,2025-10-21,4.8,13.2,0.0,Partly cloudy,Open-Meteo
213,2025-10-22,6.8,14.9,0.0,Cloudy,Open-Meteo
213,2025-10-23,7.7,14.1,0.0,Cloudy,Open-Meteo
213,2025-10-24,9.3,16.1,2.7,Moderate drizzle,Open-Meteo
213,2025-10-25,8.0,15.7,0.0,Cloudy,Open-Meteo
213,2025-10-26,6.7,15.7,0.0,Cloudy,Open-Meteo
214,2025-10-20,12.8,17.8,0.1,Light drizzle,Open-Meteo
214,2025-10-21,11.9,15.7,0.0,Cloudy,Open-Meteo
214,2025-10-22,12.1,17.1,0.0,Cloudy,Open-Meteo
214,2025-10-23,12.7,18.8,0.0,Partly cloudy,Open-Meteo
214,2025-10-24,13.7,19.6,0.0,Cloudy,Open-Meteo
214,2025-10-25,15.4,21.0,0.0,Cloudy,Open-Meteo
214,2025-10-26,14.0,20.4,0.0,Cloudy,Open-Meteo
215,2025-10-20,19.6,25.4,0.8,Moderate drizzle,Open-Meteo
215,2025-10-21,17.3,25.2,0.0,Cloudy,Open-Meteo
215,2025-10-22,15.5,24.3,0.0,Cloudy,Open-Meteo
215,2025-10-23,16.6,24.6,1.9,Moderate drizzle,Open-Meteo
215,2025-10-24,17.2,21.3,0.3,Light drizzle,Open-Meteo
215,2025-10-25,19.3,23.6,0.0,Cloudy,Open-Meteo
215,2025-10-26,17.4,26.5,0.0,Cloudy,Open-Meteo
216,2025-10-20,8.4,14.1,0.6,Moderate drizzle,Open-Meteo
216,2025-10-21,7.1,13.2,0.0,Cloudy,Open-Meteo
216,2025-10-22,6.2,15.3,0.2,Light drizzle,Open-Meteo
216,2025-10-23,11.0,15.8,0.0,Cloudy,Open-Meteo
216,2025-10-24,10.2,14.7,16.6,Moderate rain,Open-Meteo
216,2025-10-25,7.8,12.3,14.2,Moderate rain,Open-Meteo
216,2025-10-26,6.0,11.3,11.5,Light rain,Open-Meteo
217,2025-10-20,23.0,30.8,0.3,Light drizzle,Open-Meteo
217,2025-10-21,23.6,33.1,1.2,Unknown,Open-Meteo
217,2025-10-22,23.9,32.1,1.7,Moderate drizzle,Open-Meteo
217,2025-10-23,23.5,31.7,4.2,Light rain,Open-Meteo
217,2025-10-24,21.8,29.8,1.5,Moderate drizzle,Open-Meteo
217,2025-10-25,22.9,30.9,0.9,Light drizzle,Open-Meteo
217,2025-10-26,22.2,31.7,0.8,Light drizzle,Open-Meteo
218,2025-10-20,6.9,12.1,0.0,Cloudy,Open-Meteo
218,2025-10-21,4.5,13.4,0.0,Cloudy,Open-Meteo
218,2025-10-22,7.8,14.7,0.0,Cloudy,Open-Meteo
218,2025-10-23,7.8,15.8,0.0,Cloudy,Open-Meteo
218,2025-10-24,10.1,14.0,3.8,Moderate drizzle,Open-Meteo
218,2025-10-25,9.2,15.4,0.0,Cloudy,Open-Meteo
218,2025-10-26,6.2,17.6,0.0,Cloudy,Open-Meteo
219,2025-10-20,21.8,28.7,10.9,Light rain,Open-Meteo
219,2025-10-21,21.4,25.3,9.4,Light rain,Open-Meteo
219,2025-10-22,21.7,27.1,3.6,Light rain,Open-Meteo
219,2025-10-23,21.6,28.1,0.7,Light drizzle,Open-Meteo
219,2025-10-24,21.4,26.2,1.0,Light drizzle,Open-Meteo
219,2025-10-25,22.0,29.6,0.2,Light drizzle,Open-Meteo
219,2025-10-26,21.8,29.5,0.7,Light drizzle,Open-Meteo
220,2025-10-20,12.0,15.5,3.1,Moderate drizzle,Open-Meteo
220,2025-10-21,12.7,18.0,0.0,Cloudy,Open-Meteo
220,2025-10-22,13.0,16.9,1.3,Light drizzle,Open-Meteo
220,2025-10-23,11.6,14.0,9.6,Unknown,Open-Meteo
220,2025-10-24,11.6,14.8,3.9,Moderate drizzle,Open-Meteo
220,2025-10-25,11.9,19.3,2.7,Moderate drizzle,Open-Meteo
220,2025-10-26,11.7,17.6,1.4,Light drizzle,Open-Meteo
221,2025-10-20,13.8,20.4,0.0,Cloudy,Open-Meteo
221,2025-10-21,14.2,17.4,0.0,Cloudy,Open-Meteo
221,2025-10-22,14.1,20.6,2.0,Moderate drizzle,Open-Meteo
221,2025-10-23,13.3,20.4,0.6,Light drizzle,Open-Meteo
221,2025-10-24,14.3,19.6,1.4,Light drizzle,Open-Meteo
221,2025-10-25,13.9,22.2,0.5,Light drizzle,Open-Meteo
221,2025-10-26,9.8,18.6,0.1,Light drizzle,Open-Meteo
222,2025-10-20,15.0,24.6,0.0,Cloudy,Open-Meteo
222,2025-10-21,13.5,21.4,0.0,Cloudy,Open-Meteo
222,2025-10-22,13.4,21.8,0.0,Cloudy,Open-Meteo
222,2025-10-23,14.3,22.4,0.0,Cloudy,Open-Meteo
222,2025-10-24,16.1,21.2,0.0,Cloudy,Open-Meteo
222,2025-10-25,17.0,21.0,0.3,Light drizzle,Open-Meteo
222,2025-10-26,16.3,25.1,0.0,Cloudy,Open-Meteo
223,2025-10-20,1.3,9.1,0.0,Partly cloudy,Open-Meteo
223,2025-10-21,1.8,10.9,0.0,Partly cloudy,Open-Meteo
223,2025-10-22,3.7,12.6,0.6,Moderate drizzle,Open-Meteo
223,2025-10-23,4.5,12.7,0.0,Cloudy,Open-Meteo
223,2025-10-24,6.1,12.7,0.0,Cloudy,Open-Meteo
223,2025-10-25,6.2,15.6,0.0,Cloudy,Open-Meteo
223,2025-10-26,0.1,10.8,0.0,Clear,Open-Meteo
224,2025-10-20,21.9,32.3,0.0,Partly cloudy,Open-Meteo
224,2025-10-21,22.3,33.3,0.0,Mainly clear,Open-Meteo
224,2025-10-22,24.1,32.6,0.0,Cloudy,Open-Meteo
224,2025-10-23,23.9,33.5,0.0,Mainly clear,Open-Meteo
224,2025-10-24,23.5,34.0,0.0,Clear,Open-Meteo
224,2025-10-25,23.5,33.8,0.0,Mainly clear,Open-Meteo
224,2025-10-26,22.9,32.8,0.0,Cloudy,Open-Meteo
225,2025-10-20,11.0,24.9,0.0,Clear,Open-Meteo
225,2025-10-21,11.5,24.4,0.0,Clear,Open-Meteo
225,2025-10-22,13.8,16.5,0.1,Light drizzle,Open-Meteo
